Timezones are UTC,https://www.CryptoDataDownload.com,,,,,,,
1522022400,3/26/2018,MONAJPY,384.9,390,350,375.4,160570,60539888.5
1521936000,3/25/2018,MONAJPY,386.1,398,380,384.9,82180,31751235.3
1521849600,3/24/2018,MONAJPY,402,410,385,386.1,73275,29120882.9
1521763200,3/23/2018,MONAJPY,401.1,407,375.7,402,93285,36498514.9
1521676800,3/22/2018,MONAJPY,421,429.8,390,401.1,82458,33734468.6
1521590400,3/21/2018,MONAJPY,438,440.2,417,421,85612,36794224.3
1521504000,3/20/2018,MONAJPY,444.8,449.5,406.1,438,187821,80157180.2
1521417600,3/19/2018,MONAJPY,390.8,450,388,444.8,242976,102049880.9
1521331200,3/18/2018,MONAJPY,374,398,308,390.8,272545,93630359.4
1521244800,3/17/2018,MONAJPY,405.1,414,371,374,118736,46595967.6
1521158400,3/16/2018,MONAJPY,413.8,423.9,397,405.1,134920,55252689.8
1521072000,3/15/2018,MONAJPY,423,429.9,390,413.8,159656,65525597.6
1520985600,3/14/2018,MONAJPY,454,469,412.3,423,157181,70424976.6
1520899200,3/13/2018,MONAJPY,447.1,464,446,454,99697,45329735.3
1520812800,3/12/2018,MONAJPY,444.3,469,441.1,447.1,158735,72247733.3
1520726400,3/11/2018,MONAJPY,439.9,451,430,444.3,129846,57109090.3
1520640000,3/10/2018,MONAJPY,457.5,474.9,438,439.9,143896,66004148.6
1520553600,3/9/2018,MONAJPY,466.3,483,410,457.5,299080,131621601.6
1520467200,3/8/2018,MONAJPY,454,509,450.1,466.3,249958,118127424.2
1520380800,3/7/2018,MONAJPY,534.8,546.9,450,454,240912,119757785.9
1520294400,3/6/2018,MONAJPY,571,573.3,530.3,534.8,156696,86717770.1
1520208000,3/5/2018,MONAJPY,590,597.8,567,571,136730,79196030.2
1520121600,3/4/2018,MONAJPY,573.6,590,558,590,156808,90098897.5
1520035200,3/3/2018,MONAJPY,577,594.9,566,573.6,130218,74984842.9
1519948800,3/2/2018,MONAJPY,588,592,575,577,97968,57210424.1
1519862400,3/1/2018,MONAJPY,582.9,591.5,578,588,77558,45374213.2
1519776000,2/28/2018,MONAJPY,595.8,615,581,582.9,130130,77826888
1519689600,2/27/2018,MONAJPY,602.5,618,590,595.8,156441,94369643.4
1519603200,2/26/2018,MONAJPY,587,613.8,566.5,602.5,161756,95573959.6
1519516800,2/25/2018,MONAJPY,599.6,600.5,551,587,172861,100278840.2
1519430400,2/24/2018,MONAJPY,609.5,618,580.1,599.6,183810,111252207.2
1519344000,2/23/2018,MONAJPY,580,627.2,550,609.5,247628,146749258.4
1519257600,2/22/2018,MONAJPY,603,635,540,580,247254,146046596.1
1519171200,2/21/2018,MONAJPY,635,650,560,603,307849,187042939.4
1519084800,2/20/2018,MONAJPY,674,687.8,630,635,221412,146484771.4
1518998400,2/19/2018,MONAJPY,605,685,589,674,334496,214578470.5
1518912000,2/18/2018,MONAJPY,704,705.1,580,605,533294,344345044.4
1518825600,2/17/2018,MONAJPY,735,740,663,704,582175,408862868.8
1518739200,2/16/2018,MONAJPY,552,735,548,735,908388,565534485.2
1518652800,2/15/2018,MONAJPY,513.2,560,502,552,616626,331144102.4
1518566400,2/14/2018,MONAJPY,451.7,519,451.5,513.2,349857,166936431.7
1518480000,2/13/2018,MONAJPY,484.9,489,441,451.7,285204,132019510.9
1518393600,2/12/2018,MONAJPY,422.1,488,422,484.9,320674,147217095.2
1518307200,2/11/2018,MONAJPY,470,471.5,415,422.1,261687,113474552.5
1518220800,2/10/2018,MONAJPY,443,500,433,470,477612,225114328
1518134400,2/9/2018,MONAJPY,404,448.9,390,443,290635,120298992.2
1518048000,2/8/2018,MONAJPY,373,429,371,404,419610,170410422.4
1517961600,2/7/2018,MONAJPY,412,428.9,373,373,418864,169614810.1
1517875200,2/6/2018,MONAJPY,354.1,430,334.4,412,424786,162277135.8
1517788800,2/5/2018,MONAJPY,424,445,351.2,354.1,366973,148311053.8
1517702400,2/4/2018,MONAJPY,485,497,405,424,312624,140955396
1517616000,2/3/2018,MONAJPY,457,520,415,485,508220,238673981.8
1517529600,2/2/2018,MONAJPY,371,539.9,310,457,781504,306307806.7
1517443200,2/1/2018,MONAJPY,533,545,350,371,786445,374184548.1
1517356800,1/31/2018,MONAJPY,540,555.4,511,533,498433,265956654.6
1517270400,1/30/2018,MONAJPY,623,628.5,539,540,231975,136445195.8
1517184000,1/29/2018,MONAJPY,679.1,690,613,623,178940,115753077.4
1517097600,1/28/2018,MONAJPY,687.1,697,641.1,679.1,190405,128310765.5
1517011200,1/27/2018,MONAJPY,584.6,695,580,687.1,264892,167842862.3
1516924800,1/26/2018,MONAJPY,679.1,700,520,584.6,431383,262500548.5
1516838400,1/25/2018,MONAJPY,688,713,675.1,679.1,152019,104475264.4
1516752000,1/24/2018,MONAJPY,680.5,710,661,688,192397,131482642.8
1516665600,1/23/2018,MONAJPY,715,803,620,680.5,419489,301203660.5
1516579200,1/22/2018,MONAJPY,781.3,798,665,715,300646,219325039.4
1516492800,1/21/2018,MONAJPY,930,933,730,781.3,558720,465592911.2
1516406400,1/20/2018,MONAJPY,690,998,689,930,1558904,1380759262
1516320000,1/19/2018,MONAJPY,710.1,745,660,690,189649,132817554.1
1516233600,1/18/2018,MONAJPY,683.8,805,673.3,710.1,307977,227806453.5
1516147200,1/17/2018,MONAJPY,734,750,515.5,683.8,590233,374173205.8
1516060800,1/16/2018,MONAJPY,1004.6,1020,567,734,435228,355592430
1515974400,1/15/2018,MONAJPY,929.9,1044,916.1,1004.6,264976,258639053.5
1515888000,1/14/2018,MONAJPY,945,949,899,929.9,126449,116412521.4
1515801600,1/13/2018,MONAJPY,926,950.2,910.8,945,118348,110131105.6
1515715200,1/12/2018,MONAJPY,890,950,878,926,177075,163085249.6
1515628800,1/11/2018,MONAJPY,979.9,1020,880,890,222225,210831088.3
1515542400,1/10/2018,MONAJPY,1099.9,1147.9,929,979.9,272826,274014214.3
1515456000,1/9/2018,MONAJPY,1042,1198,1014.1,1099.9,439976,498965103.2
1515369600,1/8/2018,MONAJPY,999,1044,910,1042,330535,317723767.6
1515283200,1/7/2018,MONAJPY,1008,1050,985,999,194963,196003580.3
1515196800,1/6/2018,MONAJPY,949,1099,900.4,1008,480878,475135890.7
1515110400,1/5/2018,MONAJPY,1099,1120,921,949,295700,304755614.8
1515024000,1/4/2018,MONAJPY,1100,1177,1058.7,1099,350369,386493480.7
1514937600,1/3/2018,MONAJPY,1183.1,1235,1094.7,1100,291848,336497999.5
1514851200,1/2/2018,MONAJPY,1179,1298,1150,1183.1,344143,421115749.9
1514764800,1/1/2018,MONAJPY,1170.7,1195,1106.1,1179,171638,196817441.9
1514678400,12/31/2017,MONAJPY,1060,1250,1020,1170.7,469080,517787519.2
1514592000,12/30/2017,MONAJPY,1221.7,1239.9,1030,1060,336553,382770189.6
1514505600,12/29/2017,MONAJPY,1263.3,1319.9,1121.7,1221.7,329598,409264579.5
1514419200,12/28/2017,MONAJPY,1308.8,1317.5,1200,1263.3,154740,191751489
1514332800,12/27/2017,MONAJPY,1341,1395,1293,1308.8,197880,265869275.6
1514246400,12/26/2017,MONAJPY,1299.9,1380,1280,1341,201339,269005844.8
1514160000,12/25/2017,MONAJPY,1220,1388.8,1152.1,1299.9,329893,420456552.2
1514073600,12/24/2017,MONAJPY,1332.8,1340.5,1095,1220,355994,430543188
1513987200,12/23/2017,MONAJPY,1315.2,1450,1222,1332.8,300115,407241023.4
1513900800,12/22/2017,MONAJPY,1705,1705.9,900,1315.2,852478,1136018156
1513814400,12/21/2017,MONAJPY,1725.8,1793,1645,1705,257482,444240266.1
1513728000,12/20/2017,MONAJPY,1681,1960.8,1571.2,1725.8,680777,1202352349
1513641600,12/19/2017,MONAJPY,1680,1777,1600,1681,442006,752992633.1
1513555200,12/18/2017,MONAJPY,1560.1,1798.8,1517,1680,534640,892123767
1513468800,12/17/2017,MONAJPY,1589.5,1645,1475.1,1560.1,327847,509091990.7
1513382400,12/16/2017,MONAJPY,1635,1665,1541.1,1589.5,299727,487561089.5
1513296000,12/15/2017,MONAJPY,1630.3,1680,1601,1635,221072,362355333.6
1513209600,12/14/2017,MONAJPY,1646.1,1733,1605,1630.3,372358,615478953
1513123200,12/13/2017,MONAJPY,1610,1799,1530,1646.1,485079,799538927.4
1513036800,12/12/2017,MONAJPY,1691.8,1759.8,1540.3,1610,517448,858079314.3
1512950400,12/11/2017,MONAJPY,1677.7,1796.8,1611,1691.8,469490,803017387.7
1512864000,12/10/2017,MONAJPY,1572,1877.2,1250,1677.7,1151116,1776636353
1512777600,12/9/2017,MONAJPY,1650,1851.6,1125,1572,1629362,2390857374
1512691200,12/8/2017,MONAJPY,1905,2099,1623,1650,574773,1075849440
1512604800,12/7/2017,MONAJPY,2100.1,2248,1801,1905,521455,1056948022
1512518400,12/6/2017,MONAJPY,1704,2300,1450,2100.1,1382329,2652807887
1512432000,12/5/2017,MONAJPY,987.8,1839.9,979,1704,1954663,2502603379
1512345600,12/4/2017,MONAJPY,827.4,989,825,987.8,1145917,1020178792
1512259200,12/3/2017,MONAJPY,784.9,836,777,827.4,1261029,1021869929
1512172800,12/2/2017,MONAJPY,719.2,790,716.1,784.9,1025942,772520158.7
1512086400,12/1/2017,MONAJPY,713,730,672,719.2,598590,420308617.8
1512000000,11/30/2017,MONAJPY,602.1,765,602,713,1404698,977540922.4
1511913600,11/29/2017,MONAJPY,640,720,561,602.1,2177061,1393569883
1511827200,11/28/2017,MONAJPY,828,933,528,640,5670476,4178513944
1511740800,11/27/2017,MONAJPY,500.2,899.9,500.1,828,3758132,2483950770
1511654400,11/26/2017,MONAJPY,504,516.9,473.2,500.2,867516,430643511.4
1511568000,11/25/2017,MONAJPY,500,537.5,460.3,504,2980311,1499982612
1511481600,11/24/2017,MONAJPY,388,509.9,385.4,500,1405064,610664860.4
1511395200,11/23/2017,MONAJPY,401.8,408,379,388,661093,258725842.6
1511308800,11/22/2017,MONAJPY,331.1,440,330.5,401.8,3194671,1261256617
1511222400,11/21/2017,MONAJPY,332.9,336.9,321,331.1,154765,51276288.2
1511136000,11/20/2017,MONAJPY,342.1,345.2,332,332.9,191805,64932181.5
1511049600,11/19/2017,MONAJPY,345,348.5,336,342.1,231851,79568255.7
1510963200,11/18/2017,MONAJPY,331.5,347.5,325,345,182344,61072195.5
1510876800,11/17/2017,MONAJPY,338,342,326.7,331.5,219830,73587554.7
1510790400,11/16/2017,MONAJPY,345.8,355,335,338,364352,124975624.1
1510704000,11/15/2017,MONAJPY,333,360.9,330.1,345.8,629014,218392433.1
1510617600,11/14/2017,MONAJPY,327.7,334.8,319,333,216121,70951769.9
1510531200,11/13/2017,MONAJPY,311.4,349.9,302.3,327.7,838979,279018782.7
1510444800,11/12/2017,MONAJPY,299.8,338,250.1,311.4,646429,191201643.9
1510358400,11/11/2017,MONAJPY,299.6,311,292.8,299.8,317880,95149125.2
1510272000,11/10/2017,MONAJPY,336.1,342.8,295,299.6,400246,126719627.1
1510185600,11/9/2017,MONAJPY,323.7,349.5,320.5,336.1,647680,218119028.3
1510099200,11/8/2017,MONAJPY,300.3,335.1,295.1,323.7,443994,138927853.4
1510012800,11/7/2017,MONAJPY,302,310,300,300.3,156390,47630137.7
1509926400,11/6/2017,MONAJPY,289.2,320,288,302,475710,144564911.6
1509840000,11/5/2017,MONAJPY,295.9,297.2,281.9,289.2,297851,86612495.3
1509753600,11/4/2017,MONAJPY,298,309.4,291,295.9,344979,102992341
1509667200,11/3/2017,MONAJPY,308.9,311.9,280,298,385637,114452961.8
1509580800,11/2/2017,MONAJPY,302,339.6,288,308.9,783816,240903640.6
1509494400,11/1/2017,MONAJPY,334,343,301,302,489273,159571232.6
1509408000,10/31/2017,MONAJPY,348,359,334,334,379822,132437699.3
1509321600,10/30/2017,MONAJPY,326,369.9,318.5,348,1080315,376362568.3
1509235200,10/29/2017,MONAJPY,357.1,357.3,317.5,326,1460852,489315236.7
1509148800,10/28/2017,MONAJPY,384.3,388.8,338,357.1,848784,306196989.6
1509062400,10/27/2017,MONAJPY,389.6,410,378.5,384.3,611632,237847445.5
1508976000,10/26/2017,MONAJPY,432.8,435.4,380.1,389.6,1341882,540025765.7
1508889600,10/25/2017,MONAJPY,439.9,458.7,401.1,432.8,1942964,834170036.3
1508803200,10/24/2017,MONAJPY,325.3,478,315.3,439.9,4421031,1760639007
1508716800,10/23/2017,MONAJPY,346.6,353.5,313.3,325.3,948658,315218371.8
1508630400,10/22/2017,MONAJPY,313.9,365.2,310,346.6,1683606,564976160.9
1508544000,10/21/2017,MONAJPY,326.3,339.8,288.1,313.9,1078412,335049810.9
1508457600,10/20/2017,MONAJPY,366.1,366.2,310.6,326.3,1438020,481490404.4
1508371200,10/19/2017,MONAJPY,313.6,398,299.1,366.1,3205029,1154385828
1508284800,10/18/2017,MONAJPY,329.7,356.7,250,313.6,2393279,718860749.9
1508198400,10/17/2017,MONAJPY,395,399,326.8,329.7,1404388,507984885.3
1508112000,10/16/2017,MONAJPY,489.1,499.9,340,395,3715830,1473941778
1508025600,10/15/2017,MONAJPY,464,498,279.4,489.1,5319393,1937658655
1507939200,10/14/2017,MONAJPY,538.9,670,370,464,5780540,2973003024
1507852800,10/13/2017,MONAJPY,399.5,728,362,538.9,8303286,4043233536
1507766400,10/12/2017,MONAJPY,169,399.5,142.6,399.5,15251788,3729251781
1507680000,10/11/2017,MONAJPY,86.6,188,85,169,8333823,957889836.1
1507593600,10/10/2017,MONAJPY,78.1,88.5,77.4,86.6,1720592,143112587.3
1507507200,10/9/2017,MONAJPY,73.3,88.8,73,78.1,2600618,209782470.5
1507420800,10/8/2017,MONAJPY,89,93.2,72,73.3,3457499,291566889
1507334400,10/7/2017,MONAJPY,59,98.6,58.7,89,9681955,795040588
1507248000,10/6/2017,MONAJPY,52.9,61,52.3,59,1920001,110943539
1507161600,10/5/2017,MONAJPY,51.8,53,50.5,52.9,201871,10487327.7
1507075200,10/4/2017,MONAJPY,51.5,53.1,49.6,51.8,462894,23775843.9
1506988800,10/3/2017,MONAJPY,54.3,54.9,48.8,51.5,614249,31563390.5
1506902400,10/2/2017,MONAJPY,50.3,67,49.6,54.3,3067344,182515587.6
1506816000,10/1/2017,MONAJPY,52.4,52.4,48.5,50.3,268977,13467839.9
1506729600,9/30/2017,MONAJPY,49.5,54,49.1,52.4,147101,7666917
1506643200,9/29/2017,MONAJPY,49.7,50.1,49,49.5,106592,5276366.6
1506556800,9/28/2017,MONAJPY,52,52.2,49.7,49.7,211190,10780290.9
1506470400,9/27/2017,MONAJPY,50.3,52.1,48.4,52,274372,13764758.1
1506384000,9/26/2017,MONAJPY,51.5,51.8,50.2,50.3,108787,5546399.5
1506297600,9/25/2017,MONAJPY,51.6,52.2,51,51.5,125909,6481673.3
1506211200,9/24/2017,MONAJPY,52.8,53.3,51.2,51.6,107139,5582614.9
1506124800,9/23/2017,MONAJPY,50.6,52.9,50,52.8,192351,9944714.1
1506038400,9/22/2017,MONAJPY,51.6,52.2,50,50.6,130279,6630076.9
1505952000,9/21/2017,MONAJPY,53,54.9,50.7,51.6,227876,12084738.6
1505865600,9/20/2017,MONAJPY,51.1,55,49.8,53,305405,16125540.2
1505779200,9/19/2017,MONAJPY,50.6,52.3,49.2,51.1,205842,10409631.9
1505692800,9/18/2017,MONAJPY,47.4,52,46.3,50.6,356006,17594600.1
1505606400,9/17/2017,MONAJPY,46.9,48.4,44.7,47.4,180434,8362783.3
1505520000,9/16/2017,MONAJPY,47.3,51.7,44.8,46.9,451539,21328510.1
1505433600,9/15/2017,MONAJPY,38,49.7,35.5,47.3,932036,39332179.4
1505347200,9/14/2017,MONAJPY,53.3,53.8,37,38,946386,43867991.3
1505260800,9/13/2017,MONAJPY,56.1,56.1,50.7,53.3,333995,17634472.2
1505174400,9/12/2017,MONAJPY,55.5,57.8,55.1,56.1,200655,11367187.8
1505088000,9/11/2017,MONAJPY,54.1,57,54,55.5,245928,13562616.8
1505001600,9/10/2017,MONAJPY,56.2,56.2,51,54.1,494136,26357750.3
1504915200,9/9/2017,MONAJPY,57.6,57.8,54.1,56.2,312113,17358755.9
1504828800,9/8/2017,MONAJPY,61.3,61.3,55.2,57.6,352208,20398659.7
1504742400,9/7/2017,MONAJPY,63.5,63.8,58,61.3,448559,27771872.4
1504656000,9/6/2017,MONAJPY,57.5,64.4,57,63.5,771061,47148364.6
1504569600,9/5/2017,MONAJPY,60.5,60.7,52.5,57.5,900401,51321522.5
1504483200,9/4/2017,MONAJPY,59.8,69,58,60.5,2189295,137394137.4
1504396800,9/3/2017,MONAJPY,57.1,59.9,56.9,59.8,507478,29607404.2
1504310400,9/2/2017,MONAJPY,57.5,58.2,54,57.1,388885,21947519.6
1504224000,9/1/2017,MONAJPY,54.1,59.4,53.5,57.5,454243,25183839.3
1504137600,8/31/2017,MONAJPY,52.5,54.8,51.5,54.1,421198,22574191.4
1504051200,8/30/2017,MONAJPY,52.4,54.8,51.3,52.5,380616,20133389.2
1503964800,8/29/2017,MONAJPY,53,53.8,49.7,52.4,501134,25573086.5
1503878400,8/28/2017,MONAJPY,55.4,58,49.3,53,623913,33018106.6
1503792000,8/27/2017,MONAJPY,54.5,63.2,52.4,55.4,1168514,67711840.7
1503705600,8/26/2017,MONAJPY,47,57.1,46.5,54.5,1750397,91568716.2
1503619200,8/25/2017,MONAJPY,45.6,48.5,45.4,47,402956,19104346.9
1503532800,8/24/2017,MONAJPY,45,46.3,45,45.6,217066,9857953.4
1503446400,8/23/2017,MONAJPY,46.3,46.5,44,45,216050,9768203
1503360000,8/22/2017,MONAJPY,48,49.6,45.2,46.3,626298,29774421.7
1503273600,8/21/2017,MONAJPY,43,50,42.5,48,1176305,54740594.8
1503187200,8/20/2017,MONAJPY,42.4,45,41.9,43,448233,19147114.3
1503100800,8/19/2017,MONAJPY,41,46.5,40.2,42.4,1055351,45221315.6
1503014400,8/18/2017,MONAJPY,42.7,44,40.5,41,388536,16426982.8
1502928000,8/17/2017,MONAJPY,46.1,46.5,41.3,42.7,447608,19399535.8
1502841600,8/16/2017,MONAJPY,43.5,46.8,43.4,46.1,450651,20219093.7
1502755200,8/15/2017,MONAJPY,41.6,43.6,40.3,43.5,283279,11839800.7
1502668800,8/14/2017,MONAJPY,44,44.4,40.2,41.6,348534,14455636.5
1502582400,8/13/2017,MONAJPY,41.2,49.8,40.5,44,727917,32266633.6
1502496000,8/12/2017,MONAJPY,45.1,45.1,40.5,41.2,435506,18631942.6
1502409600,8/11/2017,MONAJPY,46.6,47.3,44.7,45.1,245639,11299307.9
1502323200,8/10/2017,MONAJPY,48.8,49.1,46,46.6,306060,14461302.6
1502236800,8/9/2017,MONAJPY,46.4,54.2,46.3,48.8,617170,30925362.6
1502150400,8/8/2017,MONAJPY,47.8,49.1,45,46.4,565254,26254407.5
1502064000,8/7/2017,MONAJPY,53.3,54,47.2,47.8,734649,37308566.2
1501977600,8/6/2017,MONAJPY,53.8,54.3,53.2,53.3,184184,9872707.1
1501891200,8/5/2017,MONAJPY,54.1,55.2,53.1,53.8,300546,16279306.8
1501804800,8/4/2017,MONAJPY,54.4,55.9,53.8,54.1,168917,9187033.7
1501718400,8/3/2017,MONAJPY,53.5,55.3,52.2,54.4,215199,11578225
1501632000,8/2/2017,MONAJPY,58.6,58.6,53.2,53.5,396238,22285345.3
1501545600,8/1/2017,MONAJPY,54.5,60.8,53.5,58.6,670092,38208494.8
1501459200,7/31/2017,MONAJPY,53.4,54.5,52.5,54.5,271221,14566994.1
1501372800,7/30/2017,MONAJPY,55.1,55.5,52.4,53.4,195060,10563020.7
1501286400,7/29/2017,MONAJPY,54.8,55.8,51.8,55.1,836452,45462409
1501200000,7/28/2017,MONAJPY,56.1,57.9,54,54.8,341482,19260291.3
1501113600,7/27/2017,MONAJPY,54.9,58.7,54.2,56.1,389479,21698067.3
1501027200,7/26/2017,MONAJPY,57.5,60.4,53.1,54.9,381721,21679173.5
1500940800,7/25/2017,MONAJPY,65,65.4,56.7,57.5,1115344,67077464.6
1500854400,7/24/2017,MONAJPY,66.2,67.9,64.4,65,257358,16822752.9
1500768000,7/23/2017,MONAJPY,66.5,69.6,61.3,66.2,926643,61110745
1500681600,7/22/2017,MONAJPY,60,68.5,58.5,66.5,1200117,77510927.9
1500595200,7/21/2017,MONAJPY,52.2,64.4,51.5,60,1089129,63048099.8
1500508800,7/20/2017,MONAJPY,47.1,52.7,46.9,52.2,663985,33413228
1500422400,7/19/2017,MONAJPY,51.4,52.8,47,47.1,555604,27854783.9
1500336000,7/18/2017,MONAJPY,53.9,56,49.7,51.4,824871,43220126.4
1500249600,7/17/2017,MONAJPY,45.3,53.9,44,53.9,1025885,49948803.1
1500163200,7/16/2017,MONAJPY,48,59,41,45.3,2255100,111846157
1500076800,7/15/2017,MONAJPY,52.9,53.2,40.3,48,2170342,99679810.5
1499990400,7/14/2017,MONAJPY,65.4,65.7,51,52.9,1137326,65213316.8
1499904000,7/13/2017,MONAJPY,64.6,72,63.1,65.4,764330,51544842.5
1499817600,7/12/2017,MONAJPY,59.5,65.9,57.4,64.6,727675,44795968.6
1499731200,7/11/2017,MONAJPY,70.6,71.6,56.3,59.5,2122897,133728189.9
1499644800,7/10/2017,MONAJPY,82.2,83.3,61.6,70.6,1577566,117056955.8
1499558400,7/9/2017,MONAJPY,83.6,84.7,81.9,82.2,219524,18216311.6
1499472000,7/8/2017,MONAJPY,83.9,86,81.1,83.6,445459,37170357
1499385600,7/7/2017,MONAJPY,89,89.5,80.4,83.9,987123,84735168.6
1499299200,7/6/2017,MONAJPY,88,94.2,85.1,89,1252785,112134755.9
1499212800,7/5/2017,MONAJPY,82.7,88.5,80.4,88,593269,50570410.8
1499126400,7/4/2017,MONAJPY,80.2,84.9,78.1,82.7,404696,32383223.7
1499040000,7/3/2017,MONAJPY,86.4,88.6,77.7,80.2,406286,33520531.1
1498953600,7/2/2017,MONAJPY,90.2,90.5,77,86.4,1423737,119643563.8
1498867200,7/1/2017,MONAJPY,92.5,99.8,87.4,90.2,2581314,245460020.8
1498780800,6/30/2017,MONAJPY,84.1,95.9,81.6,92.5,1117694,99656456.8
1498694400,6/29/2017,MONAJPY,79.2,84.8,79.2,84.1,828669,69255499.6
1498608000,6/28/2017,MONAJPY,77,79.4,76.1,79.2,508195,39720458.8
1498521600,6/27/2017,MONAJPY,74,79.5,70.6,77,1232296,94108891.2
1498435200,6/26/2017,MONAJPY,74.7,78.4,66.2,74,1386046,101009896.6
1498348800,6/25/2017,MONAJPY,74.6,80.8,72.6,74.7,2250245,173716178.2
1498262400,6/24/2017,MONAJPY,73.5,80.2,66,74.6,1755767,129363057.3
1498176000,6/23/2017,MONAJPY,75.3,76.6,66.1,73.5,1721411,123594317.8
1498089600,6/22/2017,MONAJPY,83.7,85.9,68.8,75.3,2076204,161084427.5
1498003200,6/21/2017,MONAJPY,73.5,94,70,83.7,4811738,403033325
1497916800,6/20/2017,MONAJPY,49.8,76,49.8,73.5,5569330,325137704
1497830400,6/19/2017,MONAJPY,42.7,49.9,42.1,49.8,2794147,131826578.6
1497744000,6/18/2017,MONAJPY,42.5,43.1,41.7,42.7,942208,40048564.2
1497657600,6/17/2017,MONAJPY,41,43,40.5,42.5,1839770,77131003.4
1497571200,6/16/2017,MONAJPY,40,41.9,38.9,41,1164659,47006571.4
1497484800,6/15/2017,MONAJPY,41,41.8,34.4,40,721027,26897691.8
1497398400,6/14/2017,MONAJPY,42.9,43.7,39.1,41,477935,20002650
1497312000,6/13/2017,MONAJPY,39.2,43.1,38.9,42.9,428669,17371741.4
1497225600,6/12/2017,MONAJPY,41.3,43.4,38.2,39.2,727453,29856225.6
1497139200,6/11/2017,MONAJPY,43.6,44.4,40,41.3,634761,26449922.1
1497052800,6/10/2017,MONAJPY,39.5,45,39.4,43.6,1074830,45352073.3
1496966400,6/9/2017,MONAJPY,38.1,39.5,37.4,39.5,372822,14318329.9
1496880000,6/8/2017,MONAJPY,39.4,39.8,37,38.1,570076,21962062.6
1496793600,6/7/2017,MONAJPY,37,39.9,36.6,39.4,724648,27832083.4
